Time;d10;d20;d40;d60;d80;d120
30.10.2015 15:00;0,341632482739727;0,302136489129479;0,362136092831893;0,339803477301449;0,351120003685984;0,388535986730845
30.10.2015 15:30;0,34152522699088;0,302127876140573;0,362068825156302;0,339752397869498;0,351015823681047;0,388493348139689
30.10.2015 16:00;0,341417971242633;0,302119263151715;0,362001557481088;0,339701318437833;0,350911643676692;0,388450709548772
30.10.2015 16:30;0,341304669965353;0,302105315855368;0,361933316700771;0,339636167519911;0,350822737685639;0,388406644568173
30.10.2015 17:00;0,341191367188005;0,302091366888262;0,361865075939544;0,339571012843229;0,350733838395732;0,388362579171494
30.10.2015 17:30;0,341074735975654;0,302072311609254;0,36179792757247;0,339496441060198;0,350671540725734;0,388317340076423
30.10.2015 18:00;0,340958104762652;0,30205325633014;0,361730779205021;0,33942186927675;0,350609243055387;0,3882721009811
30.10.2015 18:30;0,340839824108947;0,302029304572184;0,361665764819692;0,339341093542388;0,350582833447321;0,388226695300977
30.10.2015 19:00;0,340721543455903;0,302005352814362;0,361600750434727;0,339260317808477;0,350556423839403;0,388181289621108
30.10.2015 19:30;0,340602299426966;0,301976407168217;0,361538442091087;0,339175396077583;0,350569035380601;0,388135453776713
30.10.2015 20:00;0,340483055399656;0,301947459708253;0,361476134742186;0,33909047338602;0,350581659545514;0,388089617675174
30.10.2015 20:30;0,340364784912618;0,301912171528766;0,361417337504931;0,33900369345372;0,350634148477392;0,388042604833382
30.10.2015 21:00;0,340246514424918;0,301876883349081;0,361358540267347;0,338916913520936;0,350686637409564;0,387995591991327
